id_transaction,type_transaction,reference_transaction,cree_le,cree_par_id_utilisateur,statut,notes,no_ligne,id_produit,quantite,id_emplacement_source,id_emplacement_destination,lot_serie,code_motif,sku,nom_produit,unite_mesure,categorie,actif,colisage fardeau,colisage palette,volume pcs (m3),Poids(kg),Is_Gerbable
BL/ME25/15515,DELIVERY,BL/ME25/15515,2025-11-03 09:34:53,U001,CONFIRMED,Outbound to customer id MC008,,38744,30,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2200,0.032,0,True
BL/ME25/15515,DELIVERY,BL/ME25/15515,2025-11-03 09:34:53,U001,CONFIRMED,Outbound to customer id MC008,,44486,400,310,COSTUMER LOCATION,,,,,Unité(s),ICON,True,80,1900,0.041,0,False
BL/ME25/15515,DELIVERY,BL/ME25/15515,2025-11-03 09:34:53,U001,CONFIRMED,Outbound to customer id MC008,,44490,300,310,COSTUMER LOCATION,,,,,Unité(s),ICON,True,60,2900,0.041,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31734,100,286,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,20,2800,0.034,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31740,320,627,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,160,1500,0.038,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31756,240,535,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,120,1700,0.038,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31756,2160,180,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,120,1700,0.038,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,32079,30,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1500,0.027,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,32080,30,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1000,0.032,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,32084,30,1404,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2500,0.02,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,32086,48,555,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,3000,0.032,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,44156,24,627,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1700,0.05,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,32088,30,1404,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,3000,0.02,0,True
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,34183,125,298,COSTUMER LOCATION,,,,,Unité(s),ORION,True,25,1900,0.026,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,34202,125,298,COSTUMER LOCATION,,,,,Unité(s),ORION,True,25,1800,0.026,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,44486,240,365,COSTUMER LOCATION,,,,,Unité(s),ICON,True,80,1900,0.041,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,44490,180,627,COSTUMER LOCATION,,,,,Unité(s),ICON,True,60,2900,0.041,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,44489,240,627,COSTUMER LOCATION,,,,,Unité(s),ICON,True,80,2200,0.041,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,36081,60,214,COSTUMER LOCATION,,,,,Unité(s),MINI DISJONCTEUR,True,60,2900,0.026,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,34203,100,546,COSTUMER LOCATION,,,,,Unité(s),ORION,True,20,1300,0.026,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31543,200,364,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2000,0.037,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31549,200,364,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2800,0.037,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31554,1000,1404,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2600,0.037,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31565,1000,1404,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1700,0.037,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,35578,100,626,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2600,0.041,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,35585,500,626,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2400,0.041,0,False
BL/ME25/15714,DELIVERY,BL/ME25/15714,2025-11-05 09:31:48,U001,CONFIRMED,Outbound to customer id MO028,,31733,90,287,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,30,2400,0.034,0,True
BL/ME25/11964,DELIVERY,BL/ME25/11964,2025-09-04 07:58:30,U001,CONFIRMED,Outbound to customer id 12,,31760,84,214,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,14,2100,0.08000000000000002,0,False
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,31740,160,627,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,160,1500,0.038,0,True
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,31449,100,365,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1600,0.037,0,True
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,31549,200,364,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2800,0.037,0,False
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,31565,300,365,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1700,0.037,0,False
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,31584,100,548,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION PLUS,True,100,1700,0.034,0,False
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,31554,300,1404,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2600,0.037,0,False
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,31557,200,1404,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1800,0.037,0,False
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,32084,6,1403,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2500,0.02,0,True
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,32086,36,555,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,3000,0.032,0,True
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,32087,36,366,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2800,0.034,0,True
BL/ME25/12293,DELIVERY,BL/ME25/12293,2025-09-10 08:38:46,U001,CONFIRMED,Outbound to customer id MC020,,32088,15,1405,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,3000,0.02,0,True
BL/ME25/13362,DELIVERY,BL/ME25/13362,2025-09-29 12:00:45,U001,CONFIRMED,Outbound to customer id ME056,,31342,128,645,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,32,1900,0.00025,0,True
BL/ME25/13362,DELIVERY,BL/ME25/13362,2025-09-29 12:00:45,U001,CONFIRMED,Outbound to customer id ME056,,31338,60,379,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,60,1300,0.000125,0,True
BL/ME25/13362,DELIVERY,BL/ME25/13362,2025-09-29 12:00:45,U001,CONFIRMED,Outbound to customer id ME056,,31760,98,214,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,14,2100,0.08000000000000002,0,False
BL/ME25/13565,DELIVERY,BL/ME25/13565,2025-10-01 14:30:17,U001,CONFIRMED,Outbound to customer id ME041,,31858,900,310,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,1500,0.037,0,True
BL/ME25/13565,DELIVERY,BL/ME25/13565,2025-10-01 14:30:17,U001,CONFIRMED,Outbound to customer id ME041,,31860,420,366,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,2100,0.037,0,True
BL/ME25/13565,DELIVERY,BL/ME25/13565,2025-10-01 14:30:17,U001,CONFIRMED,Outbound to customer id ME041,,31866,600,584,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,2900,0.037,0,True
BL/ME25/13565,DELIVERY,BL/ME25/13565,2025-10-01 14:30:17,U001,CONFIRMED,Outbound to customer id ME041,,31493,1800,583,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,120,2100,0.037,0,True
BL/ME25/13565,DELIVERY,BL/ME25/13565,2025-10-01 14:30:17,U001,CONFIRMED,Outbound to customer id ME041,,31802,120,366,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,1600,0.037,0,True
BL/ME25/13565,DELIVERY,BL/ME25/13565,2025-10-01 14:30:17,U001,CONFIRMED,Outbound to customer id ME041,,31905,120,25,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,3000,0.037,0,True
BL/ME25/13565,DELIVERY,BL/ME25/13565,2025-10-01 14:30:17,U001,CONFIRMED,Outbound to customer id ME041,,38744,18,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2200,0.032,0,True
BL/ME25/13565,DELIVERY,BL/ME25/13565,2025-10-01 14:30:17,U001,CONFIRMED,Outbound to customer id ME041,,34406,100,310,COSTUMER LOCATION,,,,,Unité(s),ICON,True,50,1500,0.041,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,43910,80,366,COSTUMER LOCATION,,,,,Unité(s),MOON,True,40,2700,0.034,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,43827,240,627,COSTUMER LOCATION,,,,,Unité(s),MOON,True,40,2000,0.037,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,43904,150,628,COSTUMER LOCATION,,,,,Unité(s),MOON,True,30,1300,0.037,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,43908,160,366,COSTUMER LOCATION,,,,,Unité(s),MOON,True,40,2300,0.037,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,43911,120,628,COSTUMER LOCATION,,,,,Unité(s),MOON,True,40,1700,0.037,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,32089,60,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1600,0.02,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,36498,30,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,2800,0.05,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,32086,120,555,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,3000,0.032,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31776,60,1406,COSTUMER LOCATION,,,,,Unité(s),SPOT,True,20,2700,0.05,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31733,120,287,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,30,2400,0.034,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31686,300,365,COSTUMER LOCATION,,,,,Unité(s),LARISSA,True,100,1800,0.041,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31698,300,1403,COSTUMER LOCATION,,,,,Unité(s),LARISSA,True,100,1400,0.041,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31531,300,91,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION PLUS,True,30,2200,0.037,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31661,1000,629,COSTUMER LOCATION,,,,,Unité(s),LARISSA,True,200,2100,0.041,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,35840,60,214,COSTUMER LOCATION,,,,,Unité(s),MINI DISJONCTEUR,True,60,1900,0.026,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,36078,60,214,COSTUMER LOCATION,,,,,Unité(s),MINI DISJONCTEUR,True,60,2400,0.026,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,35912,60,1403,COSTUMER LOCATION,,,,,Unité(s),MINI DISJONCTEUR,True,60,1700,0.026,0,False
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31725,300,532,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,150,2900,0.034,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31724,240,1404,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,120,2600,0.034,0,True
BL/ME25/13897,DELIVERY,BL/ME25/13897,2025-10-07 13:02:38,U001,CONFIRMED,Outbound to customer id MO003,,31729,300,287,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,150,1500,0.034,0,True
BL/ME25/15713,DELIVERY,BL/ME25/15713,2025-11-05 09:27:04,U001,CONFIRMED,Outbound to customer id 5,,31594,0,492,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION PLUS,True,100,1400,0.034,0,False
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,31551,100,625,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1500,0.037,0,False
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,35585,100,626,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2400,0.041,0,False
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,31723,400,540,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,200,3000,0.025,0,True
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,31732,400,302,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,200,1300,0.034,0,True
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,31733,30,287,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,30,2400,0.034,0,True
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,44046,80,366,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,80,1700,0.041,0,False
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,31994,100,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2400,0.041,0,False
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,32081,6,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2900,0.034,0,True
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,32089,6,627,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1600,0.02,0,True
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,44486,80,365,COSTUMER LOCATION,,,,,Unité(s),ICON,True,80,1900,0.041,0,False
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,44490,60,627,COSTUMER LOCATION,,,,,Unité(s),ICON,True,60,2900,0.041,0,False
BL/ME25/15701,DELIVERY,BL/ME25/15701,2025-11-05 09:50:55,U001,CONFIRMED,Outbound to customer id MC102,,44489,80,627,COSTUMER LOCATION,,,,,Unité(s),ICON,True,80,2200,0.041,0,False
BL/ME25/15694,DELIVERY,BL/ME25/15694,2025-11-05 09:51:10,U001,CONFIRMED,Outbound to customer id MC020,,31760,14,366,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,14,2100,0.08000000000000002,0,False
BL/ME25/15694,DELIVERY,BL/ME25/15694,2025-11-05 09:51:10,U001,CONFIRMED,Outbound to customer id MC020,,31761,150,214,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,150,1000,0.000512,0,False
BL/ME25/15694,DELIVERY,BL/ME25/15694,2025-11-05 09:51:10,U001,CONFIRMED,Outbound to customer id MC020,,31766,80,214,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,80,3000,0.0032,0,False
BL/ME25/15694,DELIVERY,BL/ME25/15694,2025-11-05 09:51:10,U001,CONFIRMED,Outbound to customer id MC020,,31769,28,214,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,28,2400,0.0048,0,False
BL/ME25/15694,DELIVERY,BL/ME25/15694,2025-11-05 09:51:10,U001,CONFIRMED,Outbound to customer id MC020,,31770,20,366,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,20,1800,0.0072,0,False
BL/ME25/15710,DELIVERY,BL/ME25/15710,2025-11-06 08:27:11,U001,CONFIRMED,Outbound to customer id MC116,,44486,80,365,COSTUMER LOCATION,,,,,Unité(s),ICON,True,80,1900,0.041,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,32089,12,627,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1600,0.02,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31724,480,1404,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,120,2600,0.034,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31565,400,1404,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1700,0.037,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31725,600,532,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,150,2900,0.034,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31731,100,534,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,100,2200,0.034,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31733,60,287,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,30,2400,0.034,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31756,120,180,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,120,1700,0.038,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31992,100,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2400,0.041,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31993,300,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2300,0.041,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31995,200,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2200,0.041,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,32079,30,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1500,0.027,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,32081,12,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2900,0.034,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,32088,21,1404,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,3000,0.02,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31730,120,535,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,60,3000,0.034,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31732,400,302,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,200,1300,0.034,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31734,40,299,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,20,2800,0.034,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31737,200,627,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,200,1300,0.038,0,True
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31985,160,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,80,2300,0.041,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,44046,80,366,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,80,1700,0.041,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,42612,80,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,80,2800,0.041,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31994,300,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2400,0.041,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31543,100,364,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2000,0.037,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31549,200,364,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2800,0.037,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31552,160,302,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,80,2500,0.037,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31587,200,548,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION PLUS,True,100,1500,0.034,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31554,1000,1404,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2600,0.037,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,31558,100,642,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1900,0.037,0,False
BL/ME25/15704,DELIVERY,BL/ME25/15704,2025-11-06 08:27:24,U001,CONFIRMED,Outbound to customer id MC134,,32001,90,627,COSTUMER LOCATION,,,,,Unité(s),OCTANS,True,90,3000,0.041,0,False
