id_produit,date,quantite_demande,categorie,colisage fardeau,volume pcs (m3),Is_Gerbable
32085,2024-02-25 07:43:32,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-02-25 08:04:34,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-02-25 08:40:28,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-02-26 07:48:55,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-02-26 10:15:50,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-02-26 14:25:09,240,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-02-29 10:28:06,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-02 08:04:48,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-02 08:15:42,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-03 07:15:58,180,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-03 09:13:50,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-04 07:18:23,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-04 08:38:02,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-04 08:51:38,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-04 08:54:38,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-04 09:02:01,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-04 09:26:17,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-04 14:27:18,42,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-05 13:00:10,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-05 13:14:42,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-06 07:10:47,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-06 07:43:08,54,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-06 10:29:44,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-07 10:50:23,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-07 13:38:32,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-09 07:50:17,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-10 07:39:24,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-10 08:33:14,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-10 14:41:16,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-11 07:42:50,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-11 07:55:01,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-11 08:03:58,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-11 10:02:30,72,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-11 10:05:44,42,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-12 09:00:52,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-13 11:17:28,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-13 12:57:57,102,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-14 08:27:40,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-14 09:35:09,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-16 08:02:08,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-16 08:08:44,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-17 08:11:56,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-17 08:51:49,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-17 09:17:23,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-17 09:56:41,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-17 12:39:06,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-18 12:46:26,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-19 08:04:15,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-19 13:09:38,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-20 07:38:36,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-20 07:43:07,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-20 07:55:22,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-23 07:44:27,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-24 07:40:20,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-24 08:19:19,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-24 08:55:28,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-26 10:10:25,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-26 12:08:50,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-27 07:36:18,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-27 08:57:04,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-28 07:31:41,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-03-30 10:12:39,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-01 07:45:21,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-01 07:47:27,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-02 07:43:03,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-03 08:01:16,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-13 07:53:59,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-14 08:29:32,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-14 09:38:48,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-14 14:46:03,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-15 09:34:12,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-15 10:00:33,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-16 07:41:33,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-16 07:44:56,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-17 07:19:53,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-17 07:39:47,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-17 07:50:24,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-17 09:22:45,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-18 07:33:10,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-20 09:22:11,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-21 07:37:42,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-21 08:17:27,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-21 08:38:10,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-22 07:07:55,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-22 07:15:12,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-22 07:38:52,42,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-22 10:26:10,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-22 13:10:26,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-23 07:57:50,102,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-23 14:03:24,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-23 14:30:32,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-24 07:07:42,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-24 13:18:47,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-25 07:41:57,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-25 08:19:52,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-25 08:27:14,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-28 07:18:44,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-28 07:23:34,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-28 07:32:32,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-28 08:05:32,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-28 14:15:33,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-29 08:42:56,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-30 07:18:38,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-30 09:01:05,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-30 10:04:14,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-04-30 13:06:27,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-04 09:08:28,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-04 10:22:18,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-05 07:53:59,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-05 08:05:11,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-05 08:47:48,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-05 09:22:11,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-05 14:45:27,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-05 14:52:33,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-06 07:30:52,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-06 07:32:29,54,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-06 12:55:51,1,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-07 07:28:28,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-07 07:31:43,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-07 07:50:12,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-07 07:51:42,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-07 09:49:09,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-11 07:30:13,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-11 07:44:21,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-11 09:20:03,72,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-12 07:52:19,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-12 08:04:00,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-13 08:17:05,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-14 07:43:17,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-14 07:53:34,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-14 07:57:38,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-14 08:07:57,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-14 09:36:56,72,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-15 07:40:14,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-15 14:27:54,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-18 07:57:02,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-18 08:05:23,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-18 10:14:04,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-18 13:22:52,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-18 13:31:58,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-18 13:47:34,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-19 07:34:36,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-19 08:17:19,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-19 09:47:44,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-21 07:49:55,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-21 12:22:56,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-21 13:44:12,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-22 07:06:59,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-22 07:19:06,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-22 07:27:53,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-22 07:29:04,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-22 09:15:41,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-23 07:29:27,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-25 07:49:20,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-25 08:48:36,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-25 11:57:30,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-26 07:33:08,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-26 08:30:17,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-27 08:03:53,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-27 08:09:04,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-27 08:34:09,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-27 08:54:13,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-28 07:32:16,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-28 08:31:58,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-28 08:58:49,180,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-28 10:20:22,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-29 08:50:24,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-05-30 07:33:26,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-01 08:59:42,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-02 07:34:54,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-02 08:10:59,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-02 08:40:17,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-02 09:36:46,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-02 13:19:37,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-03 07:26:52,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-03 07:48:01,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-03 13:17:02,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-04 08:15:00,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-04 10:55:04,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-04 12:15:57,102,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-05 07:46:00,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-05 13:08:31,180,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-05 13:34:18,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-05 14:28:29,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-06 07:45:38,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-06 08:17:47,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-06 10:53:40,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-08 08:14:21,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-08 09:03:50,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-09 07:49:34,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-09 12:53:26,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-10 09:35:53,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-10 12:37:14,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-11 07:32:14,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-11 07:55:01,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-11 08:23:15,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-11 08:50:20,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-11 08:54:13,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-11 12:41:02,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-11 14:18:12,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-12 07:15:30,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-12 13:27:27,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-13 07:37:39,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-13 07:43:46,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-22 07:53:31,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-22 08:46:32,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-22 08:51:48,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-22 09:16:41,102,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-23 07:37:41,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-23 07:42:19,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-23 08:49:26,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-23 09:17:45,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-23 10:57:45,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-23 13:27:32,180,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-24 07:34:55,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-24 07:49:17,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-24 13:41:38,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-24 15:06:16,96,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-25 07:15:04,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-25 07:38:24,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-25 07:59:01,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-25 08:21:24,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-25 10:23:13,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-25 14:03:59,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-25 14:44:09,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-26 08:04:41,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-26 08:18:55,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-26 08:29:38,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-26 08:41:32,42,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-26 13:44:33,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-30 07:47:46,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-30 09:24:41,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-30 10:48:39,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-30 12:47:05,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-30 13:21:28,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-06-30 13:44:42,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-01 08:28:29,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-02 07:59:27,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-02 08:02:57,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-02 08:26:58,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-02 10:00:01,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-02 10:23:02,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-02 10:51:02,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-02 12:13:57,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-03 07:35:34,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-03 07:40:10,210,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-03 08:10:33,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-03 08:11:22,102,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-08 08:08:37,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-08 09:14:19,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-08 09:34:46,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-08 10:22:07,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-08 13:08:51,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 07:52:25,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 07:57:47,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 08:39:14,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 09:10:44,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 09:33:14,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 09:51:41,42,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 10:23:38,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 10:59:09,180,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-09 14:07:46,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-10 07:26:09,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-10 08:05:20,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-10 08:21:41,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-10 08:59:02,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-11 12:27:21,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-13 08:58:03,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-13 11:12:22,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-14 07:38:55,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-14 07:42:19,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-14 07:44:26,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-14 08:09:29,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-14 08:30:15,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-14 08:44:00,180,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-14 09:47:45,72,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-15 08:09:25,42,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-15 09:12:27,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-15 09:29:14,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-15 10:37:09,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-15 12:53:31,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-17 09:04:03,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-18 08:11:41,6,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-18 09:11:40,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-20 12:50:04,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-20 12:58:40,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-21 07:36:53,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-21 14:11:42,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-22 09:19:19,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-22 09:55:06,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-22 13:03:36,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-23 10:46:52,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-23 14:55:09,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-24 07:27:05,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-24 08:04:25,120,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-24 09:45:08,1,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-24 12:47:34,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-25 09:53:01,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-25 09:56:35,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-27 07:34:25,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-27 07:55:06,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-27 09:40:14,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-27 09:41:24,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-28 08:01:33,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-28 08:44:45,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-28 10:46:29,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-28 12:57:25,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-28 14:09:54,90,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-28 14:31:10,48,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-29 07:40:32,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-29 13:18:06,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-29 13:40:21,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-30 07:36:19,30,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-30 07:46:20,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-30 07:47:26,36,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-30 12:30:18,24,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-30 14:01:10,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-30 14:57:55,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-31 13:23:27,60,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-07-31 14:49:18,300,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-08-01 10:52:08,96,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-08-03 08:06:30,18,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-08-03 09:11:03,12,TABLEAUX DISTRIBUTION,6,0.027,True
32085,2024-08-04 07:26:21,60,TABLEAUX DISTRIBUTION,6,0.027,True
