id_produit,sku,nom_produit,unite_mesure,categorie,actif,colisage fardeau,colisage palette,volume pcs (m3),Poids(kg),Is_Gerbable
38048,,,Unité(s),MINI DISJONCTEUR,True,1,1100,0.026,0,False
45185,,,Unité(s),DISJONCTEUR DE BRANCHEMENT,True,1,2500,0.026,0,False
38061,,,Unité(s),MINI DISJONCTEUR,True,1,1300,0.026,0,False
38049,,,Unité(s),MINI DISJONCTEUR,True,1,2200,0.026,0,False
38054,,,Unité(s),MINI DISJONCTEUR,True,1,2600,0.026,0,False
38042,,,Unité(s),MINI DISJONCTEUR,True,1,1900,0.026,0,False
38062,,,Unité(s),MINI DISJONCTEUR,True,1,2700,0.026,0,False
38050,,,Unité(s),MINI DISJONCTEUR,True,1,1600,0.026,0,False
38063,,,Unité(s),MINI DISJONCTEUR,True,1,2100,0.026,0,False
38051,,,Unité(s),MINI DISJONCTEUR,True,1,1500,0.026,0,False
38055,,,Unité(s),MINI DISJONCTEUR,True,1,2100,0.026,0,False
38043,,,Unité(s),MINI DISJONCTEUR,True,1,1600,0.026,0,False
38078,,,Unité(s),MINI DISJONCTEUR,True,1,1800,0.026,0,False
38067,,,Unité(s),MINI DISJONCTEUR,True,1,1000,0.026,0,False
45190,,,Unité(s),DISJONCTEUR DE BRANCHEMENT,True,1,2800,0.026,0,False
38079,,,Unité(s),MINI DISJONCTEUR,True,1,2400,0.026,0,False
38068,,,Unité(s),MINI DISJONCTEUR,True,1,1500,0.026,0,False
38080,,,Unité(s),MINI DISJONCTEUR,True,1,1300,0.026,0,False
38069,,,Unité(s),MINI DISJONCTEUR,True,1,1000,0.026,0,False
45187,,,Unité(s),DISJONCTEUR DE BRANCHEMENT,True,1,1200,0.026,0,False
38081,,,Unité(s),MINI DISJONCTEUR,True,1,1700,0.026,0,False
38070,,,Unité(s),MINI DISJONCTEUR,True,1,1300,0.026,0,False
38075,,,Unité(s),MINI DISJONCTEUR,True,1,1200,0.026,0,False
38064,,,Unité(s),MINI DISJONCTEUR,True,1,2500,0.026,0,False
38082,,,Unité(s),MINI DISJONCTEUR,True,1,2700,0.026,0,False
38071,,,Unité(s),MINI DISJONCTEUR,True,1,2300,0.026,0,False
45186,,,Unité(s),DISJONCTEUR DE BRANCHEMENT,True,1,2100,0.026,0,False
38083,,,Unité(s),MINI DISJONCTEUR,True,1,1000,0.026,0,False
38072,,,Unité(s),MINI DISJONCTEUR,True,1,2100,0.026,0,False
38076,,,Unité(s),MINI DISJONCTEUR,True,1,2600,0.026,0,False
38065,,,Unité(s),MINI DISJONCTEUR,True,1,2700,0.026,0,False
38084,,,Unité(s),MINI DISJONCTEUR,True,1,1200,0.026,0,False
38073,,,Unité(s),MINI DISJONCTEUR,True,1,2700,0.026,0,False
45188,,,Unité(s),Tous,True,1,2200,0.026,0,False
38085,,,Unité(s),MINI DISJONCTEUR,True,1,2200,0.026,0,False
38074,,,Unité(s),MINI DISJONCTEUR,True,1,1900,0.026,0,False
38077,,,Unité(s),MINI DISJONCTEUR,True,1,1100,0.026,0,False
38066,,,Unité(s),MINI DISJONCTEUR,True,1,1700,0.026,0,False
44638,,,Unité(s),MINI DISJONCTEUR,True,60,1400,0.026,0,False
44637,,,Unité(s),MINI DISJONCTEUR,True,30,1900,0.026,0,False
44432,,,Unité(s),MINI DISJONCTEUR,True,30,2900,0.026,0,False
42452,,,Unité(s),MINI DISJONCTEUR,True,20,2100,0.026,0,False
39030,,,Unité(s),MINI DISJONCTEUR,True,120,2600,0.026,0,False
41710,,,Unité(s),MINI DISJONCTEUR,True,120,2400,0.026,0,False
31373,,,Unité(s),MINI DISJONCTEUR,True,120,3000,0.026,0,False
36622,,,Unité(s),MINI DISJONCTEUR,True,120,2500,0.026,0,False
39031,,,Unité(s),MINI DISJONCTEUR,True,120,2300,0.026,0,False
41681,,,Unité(s),MINI DISJONCTEUR,True,120,1100,0.026,0,False
39032,,,Unité(s),MINI DISJONCTEUR,True,1,3000,0.026,0,False
41706,,,Unité(s),MINI DISJONCTEUR,True,1,2300,0.026,0,False
41707,,,Unité(s),MINI DISJONCTEUR,True,1,1300,0.026,0,False
41708,,,Unité(s),MINI DISJONCTEUR,True,1,1900,0.026,0,False
41709,,,Unité(s),MINI DISJONCTEUR,True,1,1000,0.026,0,False
31382,,,Unité(s),MINI DISJONCTEUR,True,120,2200,0.026,0,False
36223,,,Unité(s),MINI DISJONCTEUR,True,60,1600,0.026,0,False
36621,,,Unité(s),MINI DISJONCTEUR,True,60,1900,0.026,0,False
39033,,,Unité(s),MINI DISJONCTEUR,True,60,1400,0.026,0,False
39034,,,Unité(s),MINI DISJONCTEUR,True,1,1900,0.026,0,False
45189,,,Unité(s),MINI DISJONCTEUR,True,1,2800,0.026,0,False
39035,,,Unité(s),MINI DISJONCTEUR,True,60,2900,0.026,0,False
39036,,,Unité(s),MINI DISJONCTEUR,True,60,1600,0.026,0,False
39037,,,Unité(s),MINI DISJONCTEUR,True,1,1000,0.026,0,False
39038,,,Unité(s),MINI DISJONCTEUR,True,1,1000,0.026,0,False
39054,,,Unité(s),MINI DISJONCTEUR,True,1,1900,0.026,0,False
39055,,,Unité(s),MINI DISJONCTEUR,True,1,1200,0.026,0,False
39056,,,Unité(s),MINI DISJONCTEUR,True,1,1400,0.026,0,False
39057,,,Unité(s),MINI DISJONCTEUR,True,1,1100,0.026,0,False
39058,,,Unité(s),MINI DISJONCTEUR,True,40,2500,0.026,0,False
39076,,,Unité(s),MINI DISJONCTEUR,True,1,2600,0.026,0,False
39077,,,Unité(s),MINI DISJONCTEUR,True,1,1200,0.026,0,False
39078,,,Unité(s),MINI DISJONCTEUR,True,1,1000,0.026,0,False
39079,,,Unité(s),MINI DISJONCTEUR,True,1,2900,0.026,0,False
39080,,,Unité(s),MINI DISJONCTEUR,True,1,2600,0.026,0,False
41703,,,Unité(s),MINI DISJONCTEUR,True,30,1900,0.026,0,False
41704,,,Unité(s),MINI DISJONCTEUR,True,1,1200,0.026,0,False
41705,,,Unité(s),MINI DISJONCTEUR,True,30,1800,0.026,0,False
38963,,,Unité(s),MINI DISJONCTEUR,True,30,1600,0.026,0,False
42091,,,Unité(s),MINI DISJONCTEUR,True,1,2200,0.026,0,False
35996,,,Unité(s),DPN,True,100,1100,0.026,0,False
35997,,,Unité(s),DPN,True,100,2900,0.026,0,False
38101,,,Unité(s),DPN,True,1,1600,0.026,0,False
35998,,,Unité(s),DPN,True,100,2500,0.026,0,False
35999,,,Unité(s),DPN,True,100,2600,0.026,0,False
37150,,,Unité(s),DPN,True,100,1400,0.026,0,False
36000,,,Unité(s),DPN,True,100,1200,0.026,0,False
38103,,,Unité(s),DPN,True,1,2100,0.026,0,False
35987,,,Unité(s),DPN,True,100,2000,0.026,0,False
38102,,,Unité(s),DPN,True,1,2700,0.026,0,False
38104,,,Unité(s),DPN,True,1,2000,0.026,0,False
35995,,,Unité(s),DPN,True,100,1500,0.026,0,False
38094,,,Unité(s),MINI DISJONCTEUR,True,1,1700,0.026,0,False
38095,,,Unité(s),MINI DISJONCTEUR,True,1,2100,0.026,0,False
38093,,,Unité(s),MINI DISJONCTEUR,True,1,2300,0.026,0,False
42239,,,Unité(s),MINI DISJONCTEUR,True,1,2900,0.026,0,False
42240,,,Unité(s),MINI DISJONCTEUR,True,1,2100,0.026,0,False
36085,,,Unité(s),MINI DISJONCTEUR,True,120,2500,0.026,0,False
31759,,,Unité(s),MOULURE,True,20,1900,0.08000000000000002,0,False
31760,,,Unité(s),MOULURE,True,14,2100,0.08000000000000002,0,False
32482,,,Unité(s),MOULURE,True,14,2200,0.08000000000000002,0,False
35923,,,Unité(s),MOULURE,True,14,1400,0.08000000000000002,0,False
31761,,,Unité(s),MOULURE,True,150,1000,0.000512,0,False
31762,,,Unité(s),MOULURE,True,90,2400,0.0008,0,False
31763,,,Unité(s),MOULURE,True,52,1300,0.00125,0,False
31764,,,Unité(s),MOULURE,True,72,1700,0.002,0,False
31765,,,Unité(s),MOULURE,True,60,2300,0.00128,0,False
35922,,,Unité(s),MOULURE,True,80,2500,0.002,0,False
31766,,,Unité(s),MOULURE,True,80,3000,0.0032,0,False
31767,,,Unité(s),MOULURE,True,50,2000,0.0048,0,False
31768,,,Unité(s),MOULURE,True,1,2200,0.0025,0,False
34982,,,Unité(s),MOULURE,True,56,2400,0.0048,0,False
31769,,,Unité(s),MOULURE,True,28,2400,0.0048,0,False
31770,,,Unité(s),MOULURE,True,20,1800,0.0072,0,False
31771,,,Unité(s),MOULURE,True,52,1800,0.0032,0,False
38711,,,Unité(s),MOULURE,True,28,1000,0.005600000000000001,0,False
42211,,,Unité(s),LAMPE LED MONO,True,1,3000,4.8e-06,0,False
42212,,,Unité(s),LAMPE LED MONO,True,1,3000,4.8e-06,0,False
42208,,,Unité(s),LAMPE LED MONO,True,1,1600,4.8e-06,0,False
42209,,,Unité(s),LAMPE LED MONO,True,1,1300,4.8e-06,0,False
42210,,,Unité(s),LAMPE LED MONO,True,1,1200,4.8e-06,0,False
38719,,,Unité(s),TUBE LED,True,25,2600,4.8e-06,0,False
38717,,,Unité(s),TUBE LED,True,25,3000,4.8e-06,0,False
38718,,,Unité(s),TUBE LED,True,25,1200,4.8e-06,0,False
38720,,,Unité(s),TUBE LED,True,25,1000,2.4e-06,0,False
34637,,,Unité(s),MOULURE,True,240,1800,0.000288,0,False
31772,,,Unité(s),MOULURE,True,130,1300,0.000512,0,False
31773,,,Unité(s),MOULURE,True,88,1400,0.0008,0,False
33827,,,Unité(s),MOULURE,True,46,1700,0.0015,0,False
45644,,,Unité(s),MOULURE,True,72,3000,0.002,0,False
44103,,,Unité(s),REGLETTE,True,30,2500,4.8e-06,0,False
44100,,,Unité(s),REGLETTE,True,30,1800,4.8e-06,0,False
44104,,,Unité(s),REGLETTE,True,30,2800,4.8e-06,0,False
44105,,,Unité(s),REGLETTE,True,30,2400,4.8e-06,0,False
44101,,,Unité(s),REGLETTE,True,30,1500,2.4e-06,0,False
44102,,,Unité(s),REGLETTE,True,30,2700,2.4e-06,0,False
43768,,,Unité(s),LAMPE LED MONO,True,100,2900,0.022,0,False
43788,,,Unité(s),LAMPE LED MONO,True,100,1900,0.022,0,False
43923,,,Unité(s),LAMPE LED MONO,True,100,1500,0.022,0,False
43771,,,Unité(s),LAMPE LED MONO,True,100,1500,0.022,0,False
43826,,,Unité(s),LAMPE LED MONO,True,100,1800,0.022,0,False
44725,,,Unité(s),LAMPE LED MONO,True,1,2700,0.022,0,False
42570,,,Unité(s),LIGHTING PF,True,1,2700,0.022,0,False
42571,,,Unité(s),LIGHTING PF,True,1,1400,0.022,0,False
42615,,,Unité(s),LAMPE LED MONO,True,100,1400,0.022,0,False
44728,,,Unité(s),Tous,True,1,1100,0.022,0,False
42616,,,Unité(s),LAMPE LED MONO,True,100,3000,0.022,0,False
42663,,,Unité(s),LAMPE LED MONO,True,100,1200,0.022,0,False
42617,,,Unité(s),LAMPE LED MONO,True,100,3000,0.022,0,False
44727,,,Unité(s),LIGHTING PF,True,1,2600,0.022,0,False
44065,,,Unité(s),LAMPE LED MONO,True,100,2000,0.022,0,False
44064,,,Unité(s),LAMPE LED MONO,True,100,2900,0,0,False
45642,,,Unité(s),LAMPE LED MONO,True,100,3000,0,0,False
39971,,,Unité(s),LAMPE LED MONO,True,5,1500,6.000000000000002e-05,0,False
39972,,,Unité(s),LAMPE LED MONO,True,5,2100,6.000000000000002e-05,0,False
41207,,,Unité(s),PROJECTEUR NOIR,True,3,1000,6.000000000000002e-05,0,False
39969,,,Unité(s),LAMPE LED MONO,True,15,2400,6.000000000000002e-05,0,False
39970,,,Unité(s),LAMPE LED MONO,True,9,2600,6.000000000000002e-05,0,False
41596,,,Unité(s),PROJECTEUR NOIR,True,66,2700,6.000000000000002e-05,0,False
41600,,,Unité(s),PROJECTEUR NOIR,True,8,2100,6.000000000000002e-05,0,False
41601,,,Unité(s),PROJECTEUR NOIR,True,5,1200,6.000000000000002e-05,0,False
41597,,,Unité(s),PROJECTEUR NOIR,True,28,2900,6.000000000000002e-05,0,False
41602,,,Unité(s),PROJECTEUR NOIR,True,3,1300,6.000000000000002e-05,0,False
41598,,,Unité(s),PROJECTEUR NOIR,True,20,2400,6.000000000000002e-05,0,False
45480,,,Unité(s),PROJECTEUR NOIR,True,3,2600,6.000000000000002e-05,0,False
45479,,,Unité(s),PROJECTEUR NOIR,True,3,1500,6.000000000000002e-05,0,False
41599,,,Unité(s),PROJECTEUR NOIR,True,14,1400,6.000000000000002e-05,0,False
38911,,,Unité(s),REGLETTE,True,30,2600,4.8e-06,0,False
38748,,,Unité(s),REGLETTE,True,30,1400,4.8e-06,0,False
38912,,,Unité(s),REGLETTE,True,30,2600,4.8e-06,0,False
38913,,,Unité(s),REGLETTE,True,30,2800,4.8e-06,0,False
38909,,,Unité(s),REGLETTE,True,30,1700,2.4e-06,0,False
38910,,,Unité(s),REGLETTE,True,30,2000,2.4e-06,0,False
34795,,,Unité(s),MOULURE,True,1,2200,0.001,0,False
39906,,,Unité(s),SPOT,True,60,2600,0.05,0,False
39907,,,Unité(s),SPOT,True,40,3000,0.06,0,False
41669,,,Unité(s),SPOT,True,20,1600,0.07,0,False
39908,,,Unité(s),SPOT,True,30,1500,0.09,0,False
39905,,,Unité(s),SPOT,True,100,2900,0.022,0,False
39910,,,Unité(s),SPOT,True,60,2600,0.05,0,False
39911,,,Unité(s),SPOT,True,40,1400,0.06,0,False
39912,,,Unité(s),SPOT,True,30,1500,0.07,0,False
39909,,,Unité(s),SPOT,True,100,2800,0.09,0,False
39914,,,Unité(s),SPOT,True,60,2100,0.022,0,False
39915,,,Unité(s),SPOT,True,40,1700,0.05,0,False
39916,,,Unité(s),SPOT,True,30,1300,0.06,0,False
39913,,,Unité(s),SPOT,True,100,2300,0.07,0,False
33478,,,Unité(s),SPOT,True,1,1600,0.09,0,False
33479,,,Unité(s),SPOT,True,1,1400,0.022,0,False
33480,,,Unité(s),SPOT,True,1,1200,0.05,0,False
33446,,,Unité(s),SPOT,True,72,1500,0.06,0,True
33447,,,Unité(s),SPOT,True,72,3000,0.07,0,True
33473,,,Unité(s),SPOT,True,8,2500,0.09,0,True
33474,,,Unité(s),SPOT,True,8,2400,0.022,0,True
33475,,,Unité(s),SPOT,True,72,2800,0.05,0,True
33476,,,Unité(s),SPOT,True,72,2100,0.06,0,True
33477,,,Unité(s),SPOT,True,48,2900,0.07,0,True
32112,,,Unité(s),SPOT,True,40,2400,0.09,0,True
32123,,,Unité(s),SPOT,True,20,2200,0.022,0,True
31774,,,Unité(s),SPOT,True,1,1900,0.09,0,True
32124,,,Unité(s),SPOT,True,90,2700,0.05,0,True
32125,,,Unité(s),SPOT,True,60,2100,0.06,0,True
32126,,,Unité(s),SPOT,True,40,1200,0.07,0,True
31775,,,Unité(s),SPOT,True,40,1900,0.022,0,True
31776,,,Unité(s),SPOT,True,20,2700,0.05,0,True
31777,,,Unité(s),SPOT,True,20,2900,0.06,0,True
31778,,,Unité(s),SPOT,True,10,1900,0.07,0,True
32127,,,Unité(s),SPOT,True,10,1900,0.09,0,True
31779,,,Unité(s),SPOT,True,90,2300,0.022,0,True
31780,,,Unité(s),SPOT,True,60,1300,0.05,0,True
38618,,,Unité(s),SPOT,True,81,1400,0.06,0,True
31781,,,Unité(s),SPOT,True,40,1500,0.07,0,True
39891,,,Unité(s),SPOT,True,40,2400,0.09,0,True
32128,,,Unité(s),SPOT,True,40,2800,0.022,0,True
32129,,,Unité(s),SPOT,True,18,2300,0.05,0,True
38999,,,Unité(s),SPOT,True,1,2600,0.022,0,True
32130,,,Unité(s),SPOT,True,90,1500,0.06,0,True
32131,,,Unité(s),SPOT,True,90,2100,0.07,0,True
32132,,,Unité(s),SPOT,True,60,2400,0.09,0,True
42565,,,Unité(s),SPOT,True,18,1400,0.05,0,True
42566,,,Unité(s),SPOT,True,18,2800,0.06,0,True
38616,,,Unité(s),SPOT,True,10,1400,0.07,0,True
38617,,,Unité(s),SPOT,True,9,2200,0.09,0,True
38615,,,Unité(s),SPOT,True,60,1900,0.022,0,True
42055,,,Unité(s),SLIM LED,True,81,2700,0.05,0,True
38614,,,Unité(s),SPOT,True,36,2900,0.06,0,True
39892,,,Unité(s),SPOT,True,40,1500,0.07,0,True
44755,,,Unité(s),LIGHTING PF,True,1,1900,0.018,0,True
44756,,,Unité(s),LIGHTING PF,True,1,2200,0.016,0,True
31783,,,Unité(s),LAMPE LED MONO,True,50,1500,0.032,0,True
31784,,,Unité(s),LAMPE LED MONO,True,32,2600,0.036,0,True
31785,,,Unité(s),LAMPE LED MONO,True,12,1000,0.034,0,True
31787,,,Unité(s),LAMPE LED MONO,True,8,2500,0.038,0,True
42442,,,Unité(s),LAMPE LED MONO,True,100,1200,0.046,0,True
37151,,,Unité(s),LAMPE LED MONO,True,6,2800,0.037,0,True
45413,,,Unité(s),LIGHTING PF,True,1,1100,0.018,0,True
44754,,,Unité(s),LIGHTING PF,True,1,2800,0.016,0,True
33720,,,Unité(s),LAMPE LED MONO,True,1,3000,0.032,0,True
43975,,,Unité(s),LAMPE LED MONO,True,100,1700,0.036,0,True
31782,,,Unité(s),LAMPE LED MONO,True,100,2600,0.034,0,True
31786,,,Unité(s),LAMPE LED MONO,True,100,2200,0.023,0,True
39009,,,Unité(s),LAMPE LED MONO,True,100,2100,0.023,0,True
31788,,,Unité(s),LAMPE LED MONO,True,100,1900,0.038,0,True
31789,,,Unité(s),LAMPE LED MONO,True,100,2600,0.046,0,True
31790,,,Unité(s),LAMPE LED MONO,True,100,2100,0.037,0,True
37146,,,Unité(s),LAMPE LED MONO,True,50,2500,0.032,0,True
37145,,,Unité(s),LAMPE LED MONO,True,50,1200,0.032,0,True
37128,,,Unité(s),LAMPE LED MONO,True,50,1000,0.032,0,True
41937,,,Unité(s),LAMPE LED MONO,True,50,1200,0.032,0,True
41940,,,Unité(s),LAMPE LED MONO,True,50,2100,0.032,0,True
41388,,,Unité(s),LAMPE LED MONO,True,50,2500,0.032,0,True
44430,,,Unité(s),SPOT,True,1,2800,0.018,0,True
44431,,,Unité(s),Tous,True,1,2000,0.016,0,True
41075,,,Unité(s),LAMPE LED MONO,True,100,1100,0.032,0,True
38391,,,Unité(s),LAMPE LED MONO,True,100,2600,0.036,0,True
36521,,,Unité(s),LAMPE LED MONO,True,100,1900,0.023,0,True
44714,,,Unité(s),LAMPE LED MONO,True,50,1900,0.023,0,True
39039,,,Unité(s),LAMPE LED MONO,True,100,1000,0.023,0,True
38208,,,Unité(s),LAMPE LED MONO,True,100,1600,0.034,0,True
42249,,,Unité(s),LAMPE LED MONO,True,50,1400,0.038,0,True
43910,,,Unité(s),MOON,True,40,2700,0.034,0,True
43918,,,Unité(s),MOON,True,40,2500,0.034,0,True
43921,,,Unité(s),MOON,True,40,2100,0.034,0,True
43914,,,Unité(s),MOON,True,40,2400,0.034,0,True
43909,,,Unité(s),MOON,True,40,2400,0.09,0,True
41176,,,Unité(s),DISPINA METALIC,True,60,2100,0.037,0,True
41311,,,Unité(s),DISPINA METALIC,True,80,1800,0.037,0,True
41678,,,Unité(s),Tous,True,60,2000,0.037,0,True
40923,,,Unité(s),DISPINA METALIC,True,60,1200,0.037,0,True
40922,,,Unité(s),DISPINA METALIC,True,60,2100,0.037,0,True
45216,,,Unité(s),DISPINA METALIC,True,60,2600,0.037,0,True
41308,,,Unité(s),DISPINA METALIC,True,80,1100,0.037,0,True
41355,,,Unité(s),DISPINA METALIC,True,80,1000,0.037,0,True
44397,,,Unité(s),Tous,True,1,1100,0.037,0,True
41175,,,Unité(s),DISPINA METALIC,True,60,2900,0.037,0,True
42618,,,Unité(s),DISPINA METALIC,True,1,1200,0.037,0,True
40676,,,Unité(s),DISPINA METALIC,True,60,1800,0.037,0,True
40905,,,Unité(s),DISPINA METALIC,True,60,1700,0.037,0,True
40663,,,Unité(s),DISPINA METALIC,True,60,2200,0.037,0,True
40906,,,Unité(s),DISPINA METALIC,True,60,2300,0.037,0,True
40677,,,Unité(s),DISPINA METALIC,True,60,1500,0.037,0,True
40675,,,Unité(s),DISPINA METALIC,True,60,2900,0.037,0,True
41304,,,Unité(s),DISPINA METALIC,True,60,2200,0.037,0,True
41307,,,Unité(s),DISPINA METALIC,True,60,1800,0.037,0,True
44419,,,Unité(s),DISPINA METALIC,True,1,3000,0.037,0,True
40738,,,Unité(s),DISPINA METALIC,True,60,2700,0.037,0,True
31793,,,Unité(s),MODULE,True,60,2900,0.037,0,True
31804,,,Unité(s),MODULE,True,60,2500,0.037,0,True
31794,,,Unité(s),MODULE,True,60,1400,0.037,0,True
31805,,,Unité(s),MODULE,True,60,2300,0.037,0,True
31806,,,Unité(s),MODULE,True,60,1400,0.037,0,True
40365,,,Unité(s),MODULE,True,1,1400,0.037,0,True
31807,,,Unité(s),MODULE,True,60,1100,0.037,0,True
31795,,,Unité(s),MODULE,True,60,1900,0.037,0,True
31808,,,Unité(s),MODULE,True,60,1700,0.037,0,True
31809,,,Unité(s),MODULE,True,60,1500,0.037,0,True
31836,,,Unité(s),MODULE,True,60,2200,0.037,0,True
31796,,,Unité(s),MODULE,True,60,1100,0.037,0,True
31811,,,Unité(s),MODULE,True,60,1300,0.037,0,True
31812,,,Unité(s),MODULE,True,80,1700,0.037,0,True
31813,,,Unité(s),MODULE,True,80,2800,0.037,0,True
31815,,,Unité(s),MODULE,True,60,1800,0.037,0,True
31814,,,Unité(s),MODULE,True,80,1800,0.037,0,True
31816,,,Unité(s),MODULE,True,60,2200,0.037,0,True
44396,,,Unité(s),DISPINA METALIC,True,1,2800,0.037,0,True
31810,,,Unité(s),MODULE,True,60,2600,0.037,0,True
36681,,,Unité(s),DISPINA METALIC,True,60,1800,0.037,0,True
44521,,,Unité(s),DISPINA METALIC,True,1,2600,0.037,0,True
45664,,,Unité(s),DISPINA METALIC,True,1,2800,0.037,0,True
31817,,,Unité(s),MODULE,True,60,2700,0.037,0,True
31797,,,Unité(s),MODULE,True,60,1600,0.037,0,True
31818,,,Unité(s),MODULE,True,60,2500,0.037,0,True
31819,,,Unité(s),MODULE,True,60,2500,0.037,0,True
31820,,,Unité(s),MODULE,True,60,2100,0.037,0,True
44535,,,Unité(s),DISPINA METALIC,True,1,1000,0.037,0,True
45416,,,Unité(s),DISPINA METALIC,True,1,2800,0.037,0,True
45648,,,Unité(s),DISPINA METALIC,True,1,2200,0.037,0,True
31798,,,Unité(s),MODULE,True,60,1300,0.037,0,True
31821,,,Unité(s),MODULE,True,60,2600,0.037,0,True
31827,,,Unité(s),MODULE,True,60,1200,0.037,0,True
34868,,,Unité(s),MODULE,True,1,2300,0.037,0,True
31799,,,Unité(s),MODULE,True,60,1000,0.037,0,True
31822,,,Unité(s),MODULE,True,60,1900,0.037,0,True
31824,,,Unité(s),MODULE,True,60,1900,0.037,0,True
31823,,,Unité(s),MODULE,True,60,2400,0.037,0,True
36680,,,Unité(s),DISPINA METALIC,True,60,1700,0.037,0,True
31825,,,Unité(s),MODULE,True,60,1800,0.037,0,True
31834,,,Unité(s),MODULE,True,60,2000,0.037,0,True
31833,,,Unité(s),MODULE,True,60,1300,0.037,0,True
31800,,,Unité(s),MODULE,True,60,2000,0.037,0,True
31792,,,Unité(s),MODULE,True,1,3000,0.037,0,True
31801,,,Unité(s),MODULE,True,60,2400,0.037,0,True
31826,,,Unité(s),MODULE,True,60,1400,0.037,0,True
31802,,,Unité(s),MODULE,True,60,1600,0.037,0,True
31830,,,Unité(s),MODULE,True,60,1200,0.037,0,True
31831,,,Unité(s),MODULE,True,60,1600,0.037,0,True
31828,,,Unité(s),MODULE,True,1,2900,0.037,0,True
31829,,,Unité(s),MODULE,True,6,2900,0.037,0,True
31832,,,Unité(s),MODULE,True,60,2000,0.037,0,True
44421,,,Unité(s),Tous,True,1,2400,0.037,0,True
31835,,,Unité(s),MODULE,True,60,2400,0.037,0,True
31791,,,Unité(s),MODULE,True,60,1400,0.037,0,True
31803,,,Unité(s),MODULE,True,60,1900,0.037,0,True
31837,,,Unité(s),MODULE,True,60,2900,0.037,0,True
43916,,,Unité(s),MOON,True,40,3000,0.037,0,True
31839,,,Unité(s),MODULE,True,60,2200,0.037,0,True
31840,,,Unité(s),MODULE,True,1,1700,0.037,0,True
31841,,,Unité(s),MODULE,True,60,2300,0.037,0,True
31842,,,Unité(s),MODULE,True,60,2800,0.037,0,True
31878,,,Unité(s),MODULE,True,60,2500,0.037,0,True
31843,,,Unité(s),MODULE,True,60,1300,0.037,0,True
31880,,,Unité(s),MODULE,True,60,2000,0.037,0,True
31881,,,Unité(s),MODULE,True,60,1900,0.037,0,True
31892,,,Unité(s),MODULE,True,60,2200,0.037,0,True
31893,,,Unité(s),MODULE,True,60,1100,0.037,0,True
31844,,,Unité(s),DISPINA METALIC,True,60,3000,0.037,0,True
40364,,,Unité(s),MODULE,True,1,3000,0.037,0,True
31882,,,Unité(s),MODULE,True,60,1400,0.037,0,True
31894,,,Unité(s),MODULE,True,60,1300,0.037,0,True
31895,,,Unité(s),MODULE,True,60,1500,0.037,0,True
31919,,,Unité(s),MODULE,True,60,1100,0.037,0,True
31883,,,Unité(s),MODULE,True,60,1800,0.037,0,True
31896,,,Unité(s),MODULE,True,60,2300,0.037,0,True
42308,,,Unité(s),DISPINA METALIC,True,1,1300,0.037,0,True
31897,,,Unité(s),MODULE,True,80,2500,0.037,0,True
31900,,,Unité(s),MODULE,True,60,2300,0.037,0,True
31898,,,Unité(s),MODULE,True,80,2900,0.037,0,True
31901,,,Unité(s),MODULE,True,60,1700,0.037,0,True
31899,,,Unité(s),MODULE,True,60,1100,0.037,0,True
41667,,,Unité(s),MODULE,True,1,2800,0.037,0,True
31902,,,Unité(s),MODULE,True,60,2500,0.037,0,True
31884,,,Unité(s),MODULE,True,60,1600,0.037,0,True
31885,,,Unité(s),MODULE,True,60,2900,0.037,0,True
31903,,,Unité(s),MODULE,True,60,1800,0.037,0,True
31904,,,Unité(s),MODULE,True,60,1300,0.037,0,True
31886,,,Unité(s),MODULE,True,60,2000,0.037,0,True
31905,,,Unité(s),MODULE,True,60,3000,0.037,0,True
31911,,,Unité(s),MODULE,True,60,1000,0.037,0,True
31912,,,Unité(s),MODULE,True,60,2500,0.037,0,True
31887,,,Unité(s),MODULE,True,60,2300,0.037,0,True
31906,,,Unité(s),MODULE,True,60,2300,0.037,0,True
31908,,,Unité(s),MODULE,True,60,1500,0.037,0,True
31907,,,Unité(s),MODULE,True,60,2300,0.037,0,True
31909,,,Unité(s),MODULE,True,60,2600,0.037,0,True
31888,,,Unité(s),MODULE,True,60,1900,0.037,0,True
41574,,,Unité(s),DISPINA METALIC,True,60,2900,0.037,0,True
31879,,,Unité(s),MODULE,True,1,1700,0.037,0,True
31845,,,Unité(s),MODULE,True,60,1500,0.037,0,True
31889,,,Unité(s),MODULE,True,60,1300,0.037,0,True
31910,,,Unité(s),MODULE,True,60,1600,0.037,0,True
31846,,,Unité(s),MODULE,True,60,1500,0.037,0,True
31890,,,Unité(s),MODULE,True,60,1000,0.037,0,True
31913,,,Unité(s),MODULE,True,60,1400,0.037,0,True
31914,,,Unité(s),MODULE,True,60,2700,0.037,0,True
31978,,,Unité(s),MODULE,True,6,2000,0.037,0,True
31979,,,Unité(s),MODULE,True,6,1800,0.037,0,True
31915,,,Unité(s),MODULE,True,60,2800,0.037,0,True
31917,,,Unité(s),MODULE,True,60,1000,0.037,0,True
31916,,,Unité(s),MODULE,True,60,2300,0.037,0,True
31918,,,Unité(s),MODULE,True,60,2200,0.037,0,True
42309,,,Unité(s),DISPINA METALIC,True,1,1400,0.037,0,True
31980,,,Unité(s),MODULE,True,60,2200,0.037,0,True
31847,,,Unité(s),MODULE,True,60,2800,0.037,0,True
